"도로명코드","도로명","도로명 로마자","읍면동일련번호","시도명","시도명 로마자","시군구명","시군구명 로마자","읍면동명","읍면동명 로마자","읍면동구분","읍면동코드","사용여부","변경사유","변경이력정보","고시일자","말소일자"
"111104100072","동숭4나길","Dongsung 4na-gil","00","서울특별시","Seoul","종로구","Jongno-gu","","","2","","0","","","",""
"111104100072","동숭4나길","Dongsung 4na-gil","01","서울특별시","Seoul","종로구","Jongno-gu","동숭동","Dongsung-dong","1","168","0","","","",""
"111104100073","동숭4다길","Dongsung 4da-gil","00","서울특별시","Seoul","종로구","Jongno-gu","","","2","","0","","","",""
"111104100073","동숭4다길","Dongsung 4da-gil","01","서울특별시","Seoul","종로구","Jongno-gu","동숭동","Dongsung-dong","1","168","0","","","",""
"111104100074","동숭4라길","Dongsung 4ra-gil","00","서울특별시","Seoul","종로구","Jongno-gu","","","2","","0","","","",""
"111104100074","동숭4라길","Dongsung 4ra-gil","01","서울특별시","Seoul","종로구","Jongno-gu","동숭동","Dongsung-dong","1","168","0","","","",""
"111104100075","동숭길","Dongsung-gil","00","서울특별시","Seoul","종로구","Jongno-gu","","","2","","0","","","",""
"111104100075","동숭길","Dongsung-gil","01","서울특별시","Seoul","종로구","Jongno-gu","동숭동","Dongsung-dong","1","168","0","","","",""
"111104100075","동숭길","Dongsung-gil","02","서울특별시","Seoul","종로구","Jongno-gu","혜화동","Hyehwa-dong","1","169","0","","","",""
"111104100076","동호로38길","Dongho-ro 38-gil","00","서울특별시","Seoul","종로구","Jongno-gu","","","2","","0","","","",""
"111104100076","동호로38길","Dongho-ro 38-gil","01","서울특별시","Seoul","종로구","Jongno-gu","종로5가","Jongno 5(o)-ga","1","163","0","","","",""
"111104100077","명륜10길","Myeongnyun 10-gil","00","서울특별시","Seoul","종로구","Jongno-gu","","","2","","0","","","",""
"111104100077","명륜10길","Myeongnyun 10-gil","01","서울특별시","Seoul","종로구","Jongno-gu","명륜3가","Myeongnyun 3(sam)-ga","1","173","0","","","",""
"111104100077","명륜10길","Myeongnyun 10-gil","02","서울특별시","Seoul","종로구","Jongno-gu","충신동","Chungsin-dong","1","167","0","","","",""
"111104100078","명륜1길","Myeongnyun 1-gil","00","서울특별시","Seoul","종로구","Jongno-gu","","","2","","0","","","",""
"111104100078","명륜1길","Myeongnyun 1-gil","01","서울특별시","Seoul","종로구","Jongno-gu","명륜3가","Myeongnyun 3(sam)-ga","1","173","0","","","",""
"111104100079","명륜2길","Myeongnyun 2-gil","00","서울특별시","Seoul","종로구","Jongno-gu","","","2","","0","","","",""
"111104100079","명륜2길","Myeongnyun 2-gil","01","서울특별시","Seoul","종로구","Jongno-gu","명륜3가","Myeongnyun 3(sam)-ga","1","173","0","","","",""
"111104100080","명륜3길","Myeongnyun 3-gil","00","서울특별시","Seoul","종로구","Jongno-gu","","","2","","0","","","",""
"111104100080","명륜3길","Myeongnyun 3-gil","01","서울특별시","Seoul","종로구","Jongno-gu","명륜3가","Myeongnyun 3(sam)-ga","1","173","0","","","",""
"111104100081","명륜4가길","Myeongnyun 4ga-gil","00","서울특별시","Seoul","종로구","Jongno-gu","","","2","","0","","","",""
"111104100081","명륜4가길","Myeongnyun 4ga-gil","01","서울특별시","Seoul","종로구","Jongno-gu","명륜3가","Myeongnyun 3(sam)-ga","1","173","0","","","",""
"111104100082","명륜4길","Myeongnyun 4-gil","00","서울특별시","Seoul","종로구","Jongno-gu","","","2","","0","","","",""
"111104100082","명륜4길","Myeongnyun 4-gil","01","서울특별시","Seoul","종로구","Jongno-gu","명륜3가","Myeongnyun 3(sam)-ga","1","173","0","","","",""
"111104100083","명륜4나길","Myeongnyun 4na-gil","00","서울특별시","Seoul","종로구","Jongno-gu","","","2","","0","","","",""
"111104100083","명륜4나길","Myeongnyun 4na-gil","01","서울특별시","Seoul","종로구","Jongno-gu","명륜3가","Myeongnyun 3(sam)-ga","1","173","0","","","",""
"111104100084","명륜5길","Myeongnyun 5-gil","00","서울특별시","Seoul","종로구","Jongno-gu","","","2","","0","","","",""
"111104100084","명륜5길","Myeongnyun 5-gil","01","서울특별시","Seoul","종로구","Jongno-gu","명륜3가","Myeongnyun 3(sam)-ga","1","173","0","","","",""
"111104100085","명륜6길","Myeongnyun 6-gil","00","서울특별시","Seoul","종로구","Jongno-gu","","","2","","0","","","",""
"111104100085","명륜6길","Myeongnyun 6-gil","01","서울특별시","Seoul","종로구","Jongno-gu","명륜3가","Myeongnyun 3(sam)-ga","1","173","0","","","",""
"111104100086","명륜7길","Myeongnyun 7-gil","00","서울특별시","Seoul","종로구","Jongno-gu","","","2","","0","","","",""
"111104100086","명륜7길","Myeongnyun 7-gil","01","서울특별시","Seoul","종로구","Jongno-gu","명륜1가","Myeongnyun 1(il)-ga","1","170","0","","","",""
"111104100086","명륜7길","Myeongnyun 7-gil","02","서울특별시","Seoul","종로구","Jongno-gu","명륜3가","Myeongnyun 3(sam)-ga","1","173","0","","","",""
"111104100087","명륜8길","Myeongnyun 8-gil","00","서울특별시","Seoul","종로구","Jongno-gu","","","2","","0","","","",""
"111104100087","명륜8길","Myeongnyun 8-gil","01","서울특별시","Seoul","종로구","Jongno-gu","명륜3가","Myeongnyun 3(sam)-ga","1","173","0","","","",""
"111104100088","명륜9길","Myeongnyun 9-gil","00","서울특별시","Seoul","종로구","Jongno-gu","","","2","","0","","","",""
"111104100088","명륜9길","Myeongnyun 9-gil","01","서울특별시","Seoul","종로구","Jongno-gu","명륜3가","Myeongnyun 3(sam)-ga","1","173","0","","","",""
"111104100089","명륜길","Myeongnyun-gil","00","서울특별시","Seoul","종로구","Jongno-gu","","","2","","0","","","",""
"111104100089","명륜길","Myeongnyun-gil","01","서울특별시","Seoul","종로구","Jongno-gu","명륜1가","Myeongnyun 1(il)-ga","1","170","0","","","",""
"111104100089","명륜길","Myeongnyun-gil","02","서울특별시","Seoul","종로구","Jongno-gu","명륜3가","Myeongnyun 3(sam)-ga","1","173","0","","","",""
"111104100090","백석동1가길","Baekseokdong 1ga-gil","00","서울특별시","Seoul","종로구","Jongno-gu","","","2","","0","","","",""
"111104100090","백석동1가길","Baekseokdong 1ga-gil","01","서울특별시","Seoul","종로구","Jongno-gu","부암동","Buam-dong","1","184","0","","","",""
"111104100091","백석동1길","Baekseokdong 1-gil","00","서울특별시","Seoul","종로구","Jongno-gu","","","2","","0","","","",""
"111104100091","백석동1길","Baekseokdong 1-gil","01","서울특별시","Seoul","종로구","Jongno-gu","부암동","Buam-dong","1","184","0","","","",""
"111104100092","백석동2길","Baekseokdong 2-gil","00","서울특별시","Seoul","종로구","Jongno-gu","","","2","","0","","","",""
"111104100092","백석동2길","Baekseokdong 2-gil","01","서울특별시","Seoul","종로구","Jongno-gu","부암동","Buam-dong","1","184","0","","","",""
"111104100093","백석동3길","Baekseokdong 3-gil","00","서울특별시","Seoul","종로구","Jongno-gu","","","2","","0","","","",""
"111104100093","백석동3길","Baekseokdong 3-gil","01","서울특별시","Seoul","종로구","Jongno-gu","부암동","Buam-dong","1","184","0","","","",""
"111104100094","백석동길","Baekseokdong-gil","00","서울특별시","Seoul","종로구","Jongno-gu","","","2","","0","","","",""
"111104100094","백석동길","Baekseokdong-gil","01","서울특별시","Seoul","종로구","Jongno-gu","부암동","Buam-dong","1","184","0","","","",""
"111104100095","보문로1길","Bomun-ro 1-gil","00","서울특별시","Seoul","종로구","Jongno-gu","","","2","","0","","","",""
"111104100095","보문로1길","Bomun-ro 1-gil","01","서울특별시","Seoul","종로구","Jongno-gu","숭인동","Sungin-dong","1","175","0","","","",""
"111104100096","보문로3길","Bomun-ro 3-gil","00","서울특별시","Seoul","종로구","Jongno-gu","","","2","","0","","","",""
"111104100096","보문로3길","Bomun-ro 3-gil","01","서울특별시","Seoul","종로구","Jongno-gu","숭인동","Sungin-dong","1","175","0","","","",""
"111104100097","보문로5길","Bomun-ro 5-gil","00","서울특별시","Seoul","종로구","Jongno-gu","","","2","","0","","","",""
"111104100097","보문로5길","Bomun-ro 5-gil","01","서울특별시","Seoul","종로구","Jongno-gu","숭인동","Sungin-dong","1","175","0","","","",""
"111104100098","보문로7길","Bomun-ro 7-gil","00","서울특별시","Seoul","종로구","Jongno-gu","","","2","","0","","","",""
"111104100098","보문로7길","Bomun-ro 7-gil","01","서울특별시","Seoul","종로구","Jongno-gu","숭인동","Sungin-dong","1","175","0","","","",""
"111104100099","보문로9길","Bomun-ro 9-gil","00","서울특별시","Seoul","종로구","Jongno-gu","","","2","","0","","","",""
"111104100099","보문로9길","Bomun-ro 9-gil","01","서울특별시","Seoul","종로구","Jongno-gu","숭인동","Sungin-dong","1","175","0","","","",""
"111104100101","북촌로11가길","Bukchon-ro 11ga-gil","00","서울특별시","Seoul","종로구","Jongno-gu","","","2","","0","","","",""
"111104100101","북촌로11가길","Bukchon-ro 11ga-gil","01","서울특별시","Seoul","종로구","Jongno-gu","가회동","Gahoe-dong","1","146","0","","","",""
"111104100102","북촌로11길","Bukchon-ro 11-gil","00","서울특별시","Seoul","종로구","Jongno-gu","","","2","","0","","","",""
"111104100102","북촌로11길","Bukchon-ro 11-gil","01","서울특별시","Seoul","종로구","Jongno-gu","삼청동","Samcheong-dong","1","140","0","","","",""
"111104100102","북촌로11길","Bukchon-ro 11-gil","02","서울특별시","Seoul","종로구","Jongno-gu","화동","Hwa-dong","1","143","0","","","",""
"111104100102","북촌로11길","Bukchon-ro 11-gil","03","서울특별시","Seoul","종로구","Jongno-gu","가회동","Gahoe-dong","1","146","0","","","",""
"111104100103","북촌로11나길","Bukchon-ro 11na-gil","00","서울특별시","Seoul","종로구","Jongno-gu","","","2","","0","","","",""
"111104100103","북촌로11나길","Bukchon-ro 11na-gil","01","서울특별시","Seoul","종로구","Jongno-gu","삼청동","Samcheong-dong","1","140","0","","","",""
"111104100103","북촌로11나길","Bukchon-ro 11na-gil","02","서울특별시","Seoul","종로구","Jongno-gu","화동","Hwa-dong","1","143","0","","","",""
"111104100103","북촌로11나길","Bukchon-ro 11na-gil","03","서울특별시","Seoul","종로구","Jongno-gu","가회동","Gahoe-dong","1","146","0","","","",""
"111104100104","북촌로11다길","Bukchon-ro 11da-gil","00","서울특별시","Seoul","종로구","Jongno-gu","","","2","","0","","","",""
"111104100104","북촌로11다길","Bukchon-ro 11da-gil","01","서울특별시","Seoul","종로구","Jongno-gu","삼청동","Samcheong-dong","1","140","0","","","",""
"111104100105","북촌로11라길","Bukchon-ro 11ra-gil","00","서울특별시","Seoul","종로구","Jongno-gu","","","2","","0","","","",""
"111104100105","북촌로11라길","Bukchon-ro 11ra-gil","01","서울특별시","Seoul","종로구","Jongno-gu","삼청동","Samcheong-dong","1","140","0","","","",""
"111104100105","북촌로11라길","Bukchon-ro 11ra-gil","02","서울특별시","Seoul","종로구","Jongno-gu","가회동","Gahoe-dong","1","146","0","","","",""
"111104100106","북촌로12길","Bukchon-ro 12-gil","00","서울특별시","Seoul","종로구","Jongno-gu","","","2","","0","","","",""
"111104100106","북촌로12길","Bukchon-ro 12-gil","01","서울특별시","Seoul","종로구","Jongno-gu","가회동","Gahoe-dong","1","146","0","","","",""
"111104100106","북촌로12길","Bukchon-ro 12-gil","02","서울특별시","Seoul","종로구","Jongno-gu","계동","Gye-dong","1","148","0","","","",""
"111104100107","북촌로15길","Bukchon-ro 15-gil","00","서울특별시","Seoul","종로구","Jongno-gu","","","2","","0","","","",""
"111104100107","북촌로15길","Bukchon-ro 15-gil","01","서울특별시","Seoul","종로구","Jongno-gu","삼청동","Samcheong-dong","1","140","0","","","",""
"111104100108","북촌로1길","Bukchon-ro 1-gil","00","서울특별시","Seoul","종로구","Jongno-gu","","","2","","0","","","",""
"111104100108","북촌로1길","Bukchon-ro 1-gil","01","서울특별시","Seoul","종로구","Jongno-gu","안국동","Anguk-dong","1","141","0","","","",""
"111104100108","북촌로1길","Bukchon-ro 1-gil","02","서울특별시","Seoul","종로구","Jongno-gu","재동","Jae-dong","1","147","0","","","",""
"111104100109","북촌로2길","Bukchon-ro 2-gil","00","서울특별시","Seoul","종로구","Jongno-gu","","","2","","0","","","",""
"111104100109","북촌로2길","Bukchon-ro 2-gil","01","서울특별시","Seoul","종로구","Jongno-gu","재동","Jae-dong","1","147","0","","","",""
"111104100110","북촌로4길","Bukchon-ro 4-gil","00","서울특별시","Seoul","종로구","Jongno-gu","","","2","","0","","","",""
"111104100110","북촌로4길","Bukchon-ro 4-gil","01","서울특별시","Seoul","종로구","Jongno-gu","가회동","Gahoe-dong","1","146","0","","","",""
"111104100110","북촌로4길","Bukchon-ro 4-gil","02","서울특별시","Seoul","종로구","Jongno-gu","재동","Jae-dong","1","147","0","","","",""
"111104100110","북촌로4길","Bukchon-ro 4-gil","03","서울특별시","Seoul","종로구","Jongno-gu","계동","Gye-dong","1","148","0","","","",""
"111104100111","북촌로5가길","Bukchon-ro 5ga-gil","00","서울특별시","Seoul","종로구","Jongno-gu","","","2","","0","","","",""
"111104100111","북촌로5가길","Bukchon-ro 5ga-gil","01","서울특별시","Seoul","종로구","Jongno-gu","소격동","Sogyeok-dong","1","142","0","","","",""
"111104100111","북촌로5가길","Bukchon-ro 5ga-gil","02","서울특별시","Seoul","종로구","Jongno-gu","화동","Hwa-dong","1","143","0","","","",""
"111104100112","북촌로5길","Bukchon-ro 5-gil","00","서울특별시","Seoul","종로구","Jongno-gu","","","2","","0","","","",""
"111104100112","북촌로5길","Bukchon-ro 5-gil","01","서울특별시","Seoul","종로구","Jongno-gu","안국동","Anguk-dong","1","141","0","","","",""
"111104100112","북촌로5길","Bukchon-ro 5-gil","02","서울특별시","Seoul","종로구","Jongno-gu","소격동","Sogyeok-dong","1","142","0","","","",""
"111104100112","북촌로5길","Bukchon-ro 5-gil","03","서울특별시","Seoul","종로구","Jongno-gu","화동","Hwa-dong","1","143","0","","","",""
"111104100112","북촌로5길","Bukchon-ro 5-gil","04","서울특별시","Seoul","종로구","Jongno-gu","재동","Jae-dong","1","147","0","","","",""
"111104100113","북촌로5나길","Bukchon-ro 5na-gil","00","서울특별시","Seoul","종로구","Jongno-gu","","","2","","0","","","",""
"111104100113","북촌로5나길","Bukchon-ro 5na-gil","01","서울특별시","Seoul","종로구","Jongno-gu","삼청동","Samcheong-dong","1","140","0","","","",""
"111104100113","북촌로5나길","Bukchon-ro 5na-gil","02","서울특별시","Seoul","종로구","Jongno-gu","화동","Hwa-dong","1","143","0","","","",""
"111104100114","북촌로6길","Bukchon-ro 6-gil","00","서울특별시","Seoul","종로구","Jongno-gu","","","2","","0","","","",""
"111104100114","북촌로6길","Bukchon-ro 6-gil","01","서울특별시","Seoul","종로구","Jongno-gu","가회동","Gahoe-dong","1","146","0","","","",""
"111104100114","북촌로6길","Bukchon-ro 6-gil","02","서울특별시","Seoul","종로구","Jongno-gu","계동","Gye-dong","1","148","0","","","",""
"111104100115","북촌로7길","Bukchon-ro 7-gil","00","서울특별시","Seoul","종로구","Jongno-gu","","","2","","0","","","",""
"111104100115","북촌로7길","Bukchon-ro 7-gil","01","서울특별시","Seoul","종로구","Jongno-gu","가회동","Gahoe-dong","1","146","0","","","",""
"111104100116","북촌로8길","Bukchon-ro 8-gil","00","서울특별시","Seoul","종로구","Jongno-gu","","","2","","0","","","",""
"111104100116","북촌로8길","Bukchon-ro 8-gil","01","서울특별시","Seoul","종로구","Jongno-gu","가회동","Gahoe-dong","1","146","0","","","",""
"111104100116","북촌로8길","Bukchon-ro 8-gil","02","서울특별시","Seoul","종로구","Jongno-gu","계동","Gye-dong","1","148","0","","","",""
"111104100117","북촌로9길","Bukchon-ro 9-gil","00","서울특별시","Seoul","종로구","Jongno-gu","","","2","","0","","","",""
"111104100117","북촌로9길","Bukchon-ro 9-gil","01","서울특별시","Seoul","종로구","Jongno-gu","가회동","Gahoe-dong","1","146","0","","","",""
"111104100118","비봉1길","Bibong 1-gil","00","서울특별시","Seoul","종로구","Jongno-gu","","","2","","0","","","",""
"111104100118","비봉1길","Bibong 1-gil","01","서울특별시","Seoul","종로구","Jongno-gu","구기동","Gugi-dong","1","182","0","","","",""
"111104100119","비봉2길","Bibong 2-gil","00","서울특별시","Seoul","종로구","Jongno-gu","","","2","","0","","","",""
"111104100119","비봉2길","Bibong 2-gil","01","서울특별시","Seoul","종로구","Jongno-gu","구기동","Gugi-dong","1","182","0","","","",""
"111104100120","비봉4길","Bibong 4-gil","00","서울특별시","Seoul","종로구","Jongno-gu","","","2","","0","","","",""
"111104100120","비봉4길","Bibong 4-gil","01","서울특별시","Seoul","종로구","Jongno-gu","구기동","Gugi-dong","1","182","0","","","",""
"111104100121","비봉5길","Bibong 5-gil","00","서울특별시","Seoul","종로구","Jongno-gu","","","2","","0","","","",""
"111104100121","비봉5길","Bibong 5-gil","01","서울특별시","Seoul","종로구","Jongno-gu","구기동","Gugi-dong","1","182","0","","","",""
"111104100122","비봉길","Bibong-gil","00","서울특별시","Seoul","종로구","Jongno-gu","","","2","","0","","","",""
"111104100122","비봉길","Bibong-gil","01","서울특별시","Seoul","종로구","Jongno-gu","구기동","Gugi-dong","1","182","0","","","",""
"111104100123","사직로10길","Sajik-ro 10-gil","00","서울특별시","Seoul","종로구","Jongno-gu","","","2","","0","","","",""
"111104100123","사직로10길","Sajik-ro 10-gil","01","서울특별시","Seoul","종로구","Jongno-gu","필운동","Pirun-dong","1","113","0","","","",""
"111104100123","사직로10길","Sajik-ro 10-gil","02","서울특별시","Seoul","종로구","Jongno-gu","내자동","Naeja-dong","1","114","0","","","",""
"111104100124","사직로12길","Sajik-ro 12-gil","00","서울특별시","Seoul","종로구","Jongno-gu","","","2","","0","","","",""
"111104100124","사직로12길","Sajik-ro 12-gil","01","서울특별시","Seoul","종로구","Jongno-gu","내자동","Naeja-dong","1","114","0","","","",""
"111104100125","사직로1가길","Sajik-ro 1ga-gil","00","서울특별시","Seoul","종로구","Jongno-gu","","","2","","0","","","",""
"111104100125","사직로1가길","Sajik-ro 1ga-gil","01","서울특별시","Seoul","종로구","Jongno-gu","행촌동","Haengchon-dong","1","181","0","","","",""
"111104100126","사직로1길","Sajik-ro 1-gil","00","서울특별시","Seoul","종로구","Jongno-gu","","","2","","0","","","",""
"111104100126","사직로1길","Sajik-ro 1-gil","01","서울특별시","Seoul","종로구","Jongno-gu","행촌동","Haengchon-dong","1","181","0","","","",""
"111104100127","사직로1나길","Sajik-ro 1na-gil","00","서울특별시","Seoul","종로구","Jongno-gu","","","2","","0","","","",""
"111104100127","사직로1나길","Sajik-ro 1na-gil","01","서울특별시","Seoul","종로구","Jongno-gu","행촌동","Haengchon-dong","1","181","0","","","",""
"111104100128","사직로1다길","Sajik-ro 1da-gil","00","서울특별시","Seoul","종로구","Jongno-gu","","","2","","0","","","",""
"111104100128","사직로1다길","Sajik-ro 1da-gil","01","서울특별시","Seoul","종로구","Jongno-gu","행촌동","Haengchon-dong","1","181","0","","","",""
"111104100129","사직로1라길","Sajik-ro 1ra-gil","00","서울특별시","Seoul","종로구","Jongno-gu","","","2","","0","","","",""
"111104100129","사직로1라길","Sajik-ro 1ra-gil","01","서울특별시","Seoul","종로구","Jongno-gu","행촌동","Haengchon-dong","1","181","0","","","",""
"111104100130","사직로1마길","Sajik-ro 1ma-gil","00","서울특별시","Seoul","종로구","Jongno-gu","","","2","","0","","","",""
"111104100130","사직로1마길","Sajik-ro 1ma-gil","01","서울특별시","Seoul","종로구","Jongno-gu","행촌동","Haengchon-dong","1","181","0","","","",""
"111104100131","사직로2길","Sajik-ro 2-gil","00","서울특별시","Seoul","종로구","Jongno-gu","","","2","","0","","","",""
"111104100131","사직로2길","Sajik-ro 2-gil","01","서울특별시","Seoul","종로구","Jongno-gu","행촌동","Haengchon-dong","1","181","0","","","",""
"111104100132","사직로5길","Sajik-ro 5-gil","00","서울특별시","Seoul","종로구","Jongno-gu","","","2","","0","","","",""
"111104100132","사직로5길","Sajik-ro 5-gil","01","서울특별시","Seoul","종로구","Jongno-gu","사직동","Sajik-dong","1","115","0","","","",""
"111104100133","사직로6길","Sajik-ro 6-gil","00","서울특별시","Seoul","종로구","Jongno-gu","","","2","","0","","","",""
"111104100133","사직로6길","Sajik-ro 6-gil","01","서울특별시","Seoul","종로구","Jongno-gu","사직동","Sajik-dong","1","115","0","","","",""
"111104100133","사직로6길","Sajik-ro 6-gil","02","서울특별시","Seoul","종로구","Jongno-gu","신문로2가","Sinmunno 2(i)-ga","1","121","0","","","",""
"111104100134","사직로7길","Sajik-ro 7-gil","00","서울특별시","Seoul","종로구","Jongno-gu","","","2","","0","","","",""
"111104100134","사직로7길","Sajik-ro 7-gil","01","서울특별시","Seoul","종로구","Jongno-gu","사직동","Sajik-dong","1","115","0","","","",""
"111104100135","사직로8길","Sajik-ro 8-gil","00","서울특별시","Seoul","종로구","Jongno-gu","","","2","","0","","","",""
"111104100135","사직로8길","Sajik-ro 8-gil","01","서울특별시","Seoul","종로구","Jongno-gu","필운동","Pirun-dong","1","113","0","","","",""
"111104100135","사직로8길","Sajik-ro 8-gil","02","서울특별시","Seoul","종로구","Jongno-gu","내자동","Naeja-dong","1","114","0","","","",""
"111104100135","사직로8길","Sajik-ro 8-gil","03","서울특별시","Seoul","종로구","Jongno-gu","사직동","Sajik-dong","1","115","0","","","",""
"111104100135","사직로8길","Sajik-ro 8-gil","04","서울특별시","Seoul","종로구","Jongno-gu","도렴동","Doryeom-dong","1","116","0","","","",""
"111104100135","사직로8길","Sajik-ro 8-gil","05","서울특별시","Seoul","종로구","Jongno-gu","내수동","Naesu-dong","1","118","0","","","",""
"111104100135","사직로8길","Sajik-ro 8-gil","06","서울특별시","Seoul","종로구","Jongno-gu","신문로2가","Sinmunno 2(i)-ga","1","121","0","","","",""
"111104100135","사직로8길","Sajik-ro 8-gil","07","서울특별시","Seoul","종로구","Jongno-gu","적선동","Jeokseon-dong","1","107","0","","","",""
"111104100136","사직로9가길","Sajik-ro 9ga-gil","00","서울특별시","Seoul","종로구","Jongno-gu","","","2","","0","","","",""
"111104100136","사직로9가길","Sajik-ro 9ga-gil","01","서울특별시","Seoul","종로구","Jongno-gu","필운동","Pirun-dong","1","113","0","","","",""
"111104100137","사직로9길","Sajik-ro 9-gil","00","서울특별시","Seoul","종로구","Jongno-gu","","","2","","0","","","",""
"111104100137","사직로9길","Sajik-ro 9-gil","01","서울특별시","Seoul","종로구","Jongno-gu","필운동","Pirun-dong","1","113","0","","","",""
"111104100137","사직로9길","Sajik-ro 9-gil","02","서울특별시","Seoul","종로구","Jongno-gu","사직동","Sajik-dong","1","115","0","","","",""
"111104100139","삼일대로15길","Samil-daero 15-gil","00","서울특별시","Seoul","종로구","Jongno-gu","","","2","","0","","","",""
"111104100139","삼일대로15길","Samil-daero 15-gil","01","서울특별시","Seoul","종로구","Jongno-gu","관철동","Gwancheol-dong","1","135","0","","","",""
"111104100140","삼일대로17길","Samil-daero 17-gil","00","서울특별시","Seoul","종로구","Jongno-gu","","","2","","0","","","",""
"111104100140","삼일대로17길","Samil-daero 17-gil","01","서울특별시","Seoul","종로구","Jongno-gu","관철동","Gwancheol-dong","1","135","0","","","",""
"111104100141","삼일대로19길","Samil-daero 19-gil","00","서울특별시","Seoul","종로구","Jongno-gu","","","2","","0","","","",""
"111104100141","삼일대로19길","Samil-daero 19-gil","01","서울특별시","Seoul","종로구","Jongno-gu","관철동","Gwancheol-dong","1","135","0","","","",""
"111104100142","삼일대로20길","Samil-daero 20-gil","00","서울특별시","Seoul","종로구","Jongno-gu","","","2","","0","","","",""
"111104100142","삼일대로20길","Samil-daero 20-gil","01","서울특별시","Seoul","종로구","Jongno-gu","관철동","Gwancheol-dong","1","135","0","","","",""
"111104100142","삼일대로20길","Samil-daero 20-gil","02","서울특별시","Seoul","종로구","Jongno-gu","관수동","Gwansu-dong","1","155","0","","","",""
"111104100143","삼일대로26길","Samil-daero 26-gil","00","서울특별시","Seoul","종로구","Jongno-gu","","","2","","0","","","",""
"111104100143","삼일대로26길","Samil-daero 26-gil","01","서울특별시","Seoul","종로구","Jongno-gu","낙원동","Nagwon-dong","1","137","0","","","",""
"111104100144","삼일대로28길","Samil-daero 28-gil","00","서울특별시","Seoul","종로구","Jongno-gu","","","2","","0","","","",""
"111104100144","삼일대로28길","Samil-daero 28-gil","01","서울특별시","Seoul","종로구","Jongno-gu","낙원동","Nagwon-dong","1","137","0","","","",""
"111104100145","삼일대로30길","Samil-daero 30-gil","00","서울특별시","Seoul","종로구","Jongno-gu","","","2","","0","","","",""
"111104100145","삼일대로30길","Samil-daero 30-gil","01","서울특별시","Seoul","종로구","Jongno-gu","와룡동","Waryong-dong","1","130","0","","","",""
"111104100145","삼일대로30길","Samil-daero 30-gil","02","서울특별시","Seoul","종로구","Jongno-gu","익선동","Ikseon-dong","1","133","0","","","",""
"111104100145","삼일대로30길","Samil-daero 30-gil","03","서울특별시","Seoul","종로구","Jongno-gu","낙원동","Nagwon-dong","1","137","0","","","",""
"111104100146","삼일대로32가길","Samil-daero 32ga-gil","00","서울특별시","Seoul","종로구","Jongno-gu","","","2","","0","","","",""
"111104100146","삼일대로32가길","Samil-daero 32ga-gil","01","서울특별시","Seoul","종로구","Jongno-gu","익선동","Ikseon-dong","1","133","0","","","",""
"111104100147","삼일대로32길","Samil-daero 32-gil","00","서울특별시","Seoul","종로구","Jongno-gu","","","2","","0","","","",""
"111104100147","삼일대로32길","Samil-daero 32-gil","01","서울특별시","Seoul","종로구","Jongno-gu","운니동","Unni-dong","1","132","0","","","",""
"111104100147","삼일대로32길","Samil-daero 32-gil","02","서울특별시","Seoul","종로구","Jongno-gu","익선동","Ikseon-dong","1","133","0","","","",""
"111104100147","삼일대로32길","Samil-daero 32-gil","03","서울특별시","Seoul","종로구","Jongno-gu","경운동","Gyeongun-dong","1","134","0","","","",""
"111104100148","삼청로10길","Samcheong-ro 10-gil","00","서울특별시","Seoul","종로구","Jongno-gu","","","2","","0","","","",""
"111104100148","삼청로10길","Samcheong-ro 10-gil","01","서울특별시","Seoul","종로구","Jongno-gu","삼청동","Samcheong-dong","1","140","0","","","",""
"111104100149","삼청로11길","Samcheong-ro 11-gil","00","서울특별시","Seoul","종로구","Jongno-gu","","","2","","0","","","",""
"111104100149","삼청로11길","Samcheong-ro 11-gil","01","서울특별시","Seoul","종로구","Jongno-gu","삼청동","Samcheong-dong","1","140","0","","","",""
"111104100150","삼청로2길","Samcheong-ro 2-gil","00","서울특별시","Seoul","종로구","Jongno-gu","","","2","","0","","","",""
"111104100150","삼청로2길","Samcheong-ro 2-gil","01","서울특별시","Seoul","종로구","Jongno-gu","소격동","Sogyeok-dong","1","142","0","","","",""
"111104100151","삼청로4길","Samcheong-ro 4-gil","00","서울특별시","Seoul","종로구","Jongno-gu","","","2","","0","","","",""
"111104100151","삼청로4길","Samcheong-ro 4-gil","01","서울특별시","Seoul","종로구","Jongno-gu","삼청동","Samcheong-dong","1","140","0","","","",""
"111104100151","삼청로4길","Samcheong-ro 4-gil","02","서울특별시","Seoul","종로구","Jongno-gu","화동","Hwa-dong","1","143","0","","","",""
"111104100152","삼청로5길","Samcheong-ro 5-gil","00","서울특별시","Seoul","종로구","Jongno-gu","","","2","","0","","","",""
"111104100152","삼청로5길","Samcheong-ro 5-gil","01","서울특별시","Seoul","종로구","Jongno-gu","팔판동","Palpan-dong","1","139","0","","","",""
"111104100153","삼청로7가길","Samcheong-ro 7ga-gil","00","서울특별시","Seoul","종로구","Jongno-gu","","","2","","0","","","",""
"111104100153","삼청로7가길","Samcheong-ro 7ga-gil","01","서울특별시","Seoul","종로구","Jongno-gu","팔판동","Palpan-dong","1","139","0","","","",""
"111104100153","삼청로7가길","Samcheong-ro 7ga-gil","02","서울특별시","Seoul","종로구","Jongno-gu","삼청동","Samcheong-dong","1","140","0","","","",""
